archivo,agente,saludo_presentacion,identificacion_cliente,deteccion_necesidades,oferta_productos,manejo_objeciones,cierre,despedida,proactividad,empatia,resolucion_problemas,puntaje_total,primer_plan_ofrecido,se_ofrecio_fibra,planes_mencionados,resumen,areas_mejora,fortalezas,fecha_evaluacion
amza23_1_260310103534822_ACD_29283_mejorado.json,amza23,0,0,0,0,0,0,0,0,0,0,0.0,,False,,Llamada fallida. El agente no se presenta ni identifica al cliente. No detecta necesidades ni ofrece productos. No hay manejo de objeciones ni cierre. No se despide correctamente. No muestra proactividad ni empatía.,"Presentación y Saludo, Identificación del Cliente, Detección de Necesidades, Oferta de Productos, Manejo de Objeciones, Cierre de Venta, Despedida, Proactividad",,2026-03-16T00:14:25.824382
amza23_1_260310112205141_ACD_47825_mejorado.json,amza23,0,0,0,0,0,0,0,0,0,0,0.0,Plan 18GB,False,"Plan 18 GB, Plan 14 GB","El agente no cumple con los criterios de evaluación. No se presenta correctamente, no identifica al cliente, no detecta necesidades, no maneja objeciones, y no completa el cierre de la venta.","Presentación, Identificación del cliente, Detección de necesidades, Manejo de objeciones, Cierre de ventas, Ofrecimiento proactivo de productos",,2026-03-16T00:14:32.311526
amza23_1_260310112929277_ACD_66385_mejorado.json,amza23,0,100,0,0,0,0,100,0,0,0,20.0,Plan de 14 gigas,False,Plan de 14 gigas,El agente no cumple con los criterios de venta ni maneja las objeciones. No detecta necesidades y no ofrece alternativas.,"Detección de necesidades, Manejo de objeciones, Oferta de productos","Identificación del cliente, Despedida",2026-03-16T00:14:38.775288
amza23_1_260310113140267_ACD_71681_mejorado.json,amza23,0,0,0,0,0,0,0,0,0,0,0.0,,False,,"La llamada no cumple con los criterios de evaluación. No hay presentación correcta, ni identificación del cliente. No se detectan las necesidades ni se ofrece ningún producto de forma proactiva. No hay cierre ni manejo de objeciones. El agente no muestra empatía. La llamada no logra concretar la venta.","Presentación y oferta de productos, Identificación del cliente, Detección de necesidades, Manejo de objeciones, Cierre de venta",,2026-03-16T00:14:45.799829
amza23_1_260310114345157_ACD_01521_mejorado.json,amza23,0,100,50,0,0,0,100,0,50,0,20.0,,False,,"El agente no se presenta correctamente, no ofrece los productos de forma directa, no maneja las objeciones y no completa el cierre. Muestra una leve empatía.","Presentación, Detección de necesidades, Oferta de productos, Manejo de objeciones, Cierre","Identificación del cliente, Despedida",2026-03-16T00:14:51.729471
amza23_1_260310115335239_ACD_24223_mejorado.json,amza23,10,10,20,30,40,0,10,0,20,0,14.0,8.000 pesos con 14 gigas,False,8.000 pesos con 14 gigas,"El agente se presenta y verifica el nombre. Intenta detectar necesidades y ofrece un plan, pero no logra concretar el cierre. No ofrece fibra. El manejo de objeciones es limitado.  No hay proactividad.","Mejorar la detección de necesidades., Completar el proceso de cierre., Ofrecer fibra y otros productos adicionales., Ser más proactivo., Optimizar el saludo y presentación.","Se presenta correctamente., Intenta empatizar con el cliente., Responde a las objeciones de la cliente.",2026-03-16T00:14:58.528727
amza23_1_260310121431546_ACD_65889_mejorado.json,amza23,0,0,0,0,0,0,0,0,0,0,0.0,,False,,"El agente no cumple con los criterios de evaluación. No se presenta correctamente, no identifica al cliente, no detecta necesidades, no ofrece productos de forma directa, no maneja objeciones y no cierra la venta. No hay empatía ni resolución de problemas.","Presentación, Identificación del cliente, Detección de necesidades, Oferta de productos, Manejo de objeciones, Cierre de venta, Empatía",,2026-03-16T00:15:04.636622
amza23_1_260310125510321_ACD_25113_mejorado.json,amza23,0,0,0,0,0,0,0,0,0,0,0.0,8.050 pesos con 14 gigas,False,"8.050 pesos con 14 gigas, 18 gigas por ocho mil cincuenta pesos","La llamada no cumple con los requisitos mínimos de presentación, detección de necesidades, manejo de objeciones y cierre. No ofrece fibra.","Presentación, Identificación del cliente, Detección de necesidades, Oferta directa de productos, Manejo de objeciones, Cierre de la venta, Proactividad",Despedida cordial,2026-03-16T00:15:11.248816
amza23_1_260310131452788_ACD_76913_mejorado.json,amza23,0,100,100,100,0,0,0,0,0,0,30.0,Plan de 18GB/22GB,False,"18GB, 14GB",El agente se identifica y verifica la identidad del cliente.  Pregunta por el uso actual de datos y ofrece planes. No cierra la venta ni ofrece fibra o productos adicionales. No muestra empatía.,"Mejorar la presentación inicial., Completar el proceso de cierre., Ofrecer fibra y/o otros productos., Mostrar empatía.","Identificación correcta del cliente, Detección de necesidades",2026-03-16T00:15:17.464845
amza23_1_260310131802747_MIT_01946_mejorado.json,amza23,0,100,0,0,0,100,100,0,100,0,50.0,4 GB,False,4 GB,El agente no se presenta de la manera correcta ni realiza preguntas para detectar necesidades. El cierre es correcto. No ofrece fibra.,"Presentación, Detección de necesidades, Oferta de fibra","Identificación del cliente, Cierre correcto, Despedida cordial, Empatía",2026-03-16T00:15:23.718652
amza23_1_260310135846694_ACD_78191_mejorado.json,amza23,0,0,0,0,0,0,0,0,0,0,0.0,18 gigas,False,"18 gigas, catorce kilos","El agente no cumple con los criterios de evaluación, no se presenta correctamente, no detecta necesidades, no maneja objeciones ni intenta cerrar la venta. No hay proactividad.","Presentación, Detección de necesidades, Manejo de objeciones, Cierre de venta, Proactividad",,2026-03-16T00:15:29.526498
amza23_1_260310140144685_ACD_86547_mejorado.json,amza23,10,10,0,0,10,0,10,0,10,10,60.0,,False,,"El agente se presenta, verifica la identidad del cliente, escucha y registra la queja, mostrando empatía. Sin embargo, no detecta necesidades, no ofrece productos, ni intenta resolver la queja de manera efectiva, enfocándose solo en la queja del cliente. No hubo venta.","Detección de necesidades, Oferta de productos, Gestión de objeciones (en este caso, la queja del cliente), Cierre","Saludo y presentación, Identificación del cliente, Empatía, Registro de la queja",2026-03-16T00:15:36.000403
amza23_1_260310141018681_ACD_09855_mejorado.json,amza23,0,100,50,100,0,0,100,0,50,100,40.0,14 gigas,False,14 gigas,El agente no se presenta correctamente ni maneja objeciones. No intenta cerrar la venta. No ofrece fibra.,"Presentación, Manejo de objeciones, Cierre de ventas, Ofrecimiento de fibra","Identificación del cliente, Oferta directa de productos",2026-03-16T00:15:42.298831
amza23_1_260311102432106_ACD_90917_mejorado.json,amza23,0,0,0,0,0,0,0,0,0,0,0.0,,False,,"Llamada muy básica, no se identificó correctamente, no se detectaron necesidades ni se ofrecieron productos. No hay cierre.","Presentación y saludo, Identificación del cliente, Detección de necesidades, Oferta de productos y servicios, Cierre de la venta",,2026-03-16T00:15:47.959009
amza23_1_260311103535436_ACD_20157_mejorado.json,amza23,0,100,0,0,50,0,0,0,0,0,15.0,,False,,"El agente no cumple con los criterios de evaluación. No se presenta correctamente, no detecta necesidades, no ofrece productos de forma adecuada y no completa el cierre.  El manejo de objeciones es deficiente.","Presentación y saludo., Detección de necesidades., Oferta de productos., Manejo de objeciones., Cierre de venta.",Verificación de identidad del cliente.,2026-03-16T00:15:53.859005
amza23_1_260311111507472_ACD_26383_mejorado.json,amza23,0,100,0,0,0,0,100,0,0,0,20.0,18 gigas,False,18 gigas,"El agente no cumple con los criterios de evaluación. No se presenta correctamente, no detecta necesidades, no ofrece fibra ni productos adicionales, no maneja objeciones y no cierra la venta. Se identifica correctamente y se despide de forma correcta. ","Presentación y oferta de productos, Detección de necesidades, Manejo de objeciones, Cierre de venta","Identificación del cliente, Despedida",2026-03-16T00:15:59.518717
amza23_1_260311111805012_ACD_33035_mejorado.json,amza23,0,100,0,0,0,0,100,0,0,0,20.0,,False,,"El agente no cumple con los criterios de evaluación. No se presenta correctamente, no detecta necesidades, no ofrece productos de forma adecuada, no maneja objeciones y no completa el cierre. La única fortaleza es la correcta despedida y la identificación del cliente.","Presentación, Detección de necesidades, Oferta de productos, Manejo de objeciones, Cierre, Proactividad, Empatía","Identificación del cliente, Despedida",2026-03-16T00:16:05.296610
amza23_1_260311112656676_ACD_56605_mejorado.json,amza23,0,100,100,100,0,0,100,0,0,100,40.0,40 gigas,False,"40 gigas, 50 gigas","El agente se presenta y verifica al cliente. Detecta necesidades preguntando por el plan actual. Ofrece planes directamente, pero no incluye fibra. No completa el cierre. La presentación no es la correcta.","Mejorar la presentación inicial., Completar el proceso de cierre (sucursal, domicilio)., Ofrecer fibra/internet hogar.","Verificación del nombre del cliente., Pregunta por las necesidades del cliente., Ofrece planes directamente., Se despide cordialmente.",2026-03-16T00:16:11.437085
amza23_1_260311112910318_ACD_62317_mejorado.json,amza23,0,0,0,0,0,0,0,0,100,0,10.0,,False,,"El agente no cumplió con los criterios de venta, no ofreció productos, no realizó cierre, ni detección de necesidades. El fuerte es la empatía.","Presentación y oferta de productos, Detección de necesidades, Cierre de ventas",Empatía,2026-03-16T00:16:17.770876
amza23_1_260311114357781_ACD_00635_mejorado.json,amza23,0,100,100,100,0,0,100,0,0,0,40.0,18 gigas,False,"18 gigas, 25 gigas","El agente se presenta y verifica la identidad del cliente, detectando las necesidades. Ofrece planes pero no gestiona la objeción ni completa el cierre. No ofrece fibra.","Manejo de objeciones, Cierre, Proactividad","Identificación del cliente, Detección de necesidades, Oferta de productos, Despedida",2026-03-16T00:16:23.602963
amza23_1_260311125543226_ACD_18767_mejorado.json,amza23,0,100,0,100,0,0,100,0,0,0,30.0,Plan de 14 gigas,False,Plan de 14 gigas,"El agente no se presenta correctamente ni detecta necesidades, pero ofrece el plan de manera directa y se despide correctamente. El cierre no se completa.","Presentación, Detección de necesidades, Cierre","Identificación del cliente, Oferta directa del plan, Despedida",2026-03-16T00:16:29.439140
amza23_1_260311135051630_MIT_01948_mejorado.json,amza23,0,100,0,0,0,100,100,0,70,100,57.0,4 gigas de base más 10 gigas de regalo,False,4 gigas de base más 10 gigas de regalo,El agente realiza una buena identificación y cierre de la venta. Se enfoca en la portabilidad y no en la detección de necesidades ni en la oferta proactiva de productos adicionales. Le falta cumplir con las frases prohibidas.,"Presentación y oferta de productos, Detección de necesidades, Evitar frases prohibidas","Identificación del cliente, Cierre de la venta, Despedida cordial",2026-03-16T00:16:35.912455
amza23_1_260311140227537_ACD_77073_mejorado.json,amza23,0,0,0,0,0,0,0,0,0,0,0.0,,False,,La llamada no logra identificar a la persona correcta ni ofrecer productos. No se detectan necesidades ni se realiza un cierre.,"Identificación del cliente., Detección de necesidades., Oferta de productos., Cierre de la venta.",,2026-03-16T00:16:41.428606
amza23_1_260311141125865_ACD_96575_mejorado.json,amza23,0,0,0,0,0,0,0,0,0,0,0.0,6.000 pesos con 14 gigas,False,6.000 pesos con 14 gigas,"El agente no cumple con los criterios de evaluación. No se presenta correctamente, no identifica al cliente, no detecta necesidades, no maneja objeciones, no cierra la venta y no ofrece fibra.","Presentación, Identificación del cliente, Detección de necesidades, Manejo de objeciones, Cierre de venta, Ofrecer fibra",,2026-03-16T00:16:48.064886
amza23_1_260311141507789_ACD_04587_mejorado.json,amza23,0,100,0,0,0,0,0,0,0,0,0.0,,False,,"Llamada muy deficiente. No se presenta con la oferta, no detecta necesidades, no ofrece productos y no cierra la venta. El cliente corta la llamada.","Presentación con oferta., Detección de necesidades., Oferta de productos., Manejo de objeciones., Cierre de ventas.",Identificación del cliente.,2026-03-16T00:16:53.906417
amza23_1_260311143038467_ACD_38473_mejorado.json,amza23,0,0,0,0,0,0,0,0,0,0,0.0,,False,,"La llamada no cumple con los criterios de evaluación. No hay presentación, identificación, detección de necesidades, oferta de productos ni cierre. No se manejan objeciones y no hay proactividad.","Presentación y saludo., Identificación del cliente., Detección de necesidades., Oferta directa de productos., Manejo de objeciones., Cierre de la venta., Proactividad en la oferta de productos.",Despedida correcta.,2026-03-16T00:16:59.701952
amza23_1_260311143837651_ACD_55001_mejorado.json,amza23,0,0,0,0,0,0,0,0,0,0,0.0,15 gigas,False,"15 gigas, 8 gigas",El agente no cumple con los criterios de evaluación. No se presenta bien ni verifica la identidad. La detección de necesidades es deficiente. No hay cierre efectivo. Manejo de objeciones pobre.,"Presentación y verificación de identidad, Detección de necesidades, Manejo de objeciones, Cierre de venta","Intento de cierre (aunque no exitoso), Despedida cordial",2026-03-16T00:17:06.336918
amza23_1_260311144349765_ACD_65719_mejorado.json,amza23,0,100,0,0,0,0,100,0,0,0,20.0,,False,,"El agente no cumplió con los criterios de presentación, detección de necesidades, oferta de productos, manejo de objeciones y cierre. No mostró empatía ni resolvió la queja del cliente.  La despedida fue correcta.","Presentación y oferta de productos (usar frases correctas), Detección de necesidades, Manejo de objeciones (abordar quejas), Cierre de la venta, Proactividad, Empatía","Identificación del cliente, Despedida",2026-03-16T00:17:12.693066
amza23_1_260311144650815_ACD_72889_mejorado.json,amza23,0,0,0,0,0,0,0,0,0,0,0.0,Plan de 15 gigas,True,"Plan de 15 gigas, Plan de 8 gigas","El agente no cumplió con los criterios de evaluación, fallando en la presentación, identificación del cliente, detección de necesidades, oferta de productos, manejo de objeciones, cierre, despedida, proactividad y empatía. La llamada no resultó en cierre claro.","Presentación y saludo inicial, Identificación del cliente, Detección de necesidades, Oferta de productos, Cierre de venta, Proactividad",,2026-03-16T00:17:18.660005
